,time,distances,autocorrelations_spatial_total,autocorrelations_spatial_tissue,autocorrelations_spatial_cell
404,51,8.0,-0.16811896340854268,-0.231735705431458,-0.14715201740628636
405,51,9.0,-0.09979213359788436,-0.23842512997910745,-0.12858463031542242
406,51,10.0,-0.052257128815780846,-0.29439135132944183,-0.018688935965674634
407,51,11.0,-0.0359427898130102,-0.4447047660203567,0.09686278338613882
408,51,12.0,-0.19892001143835894,-0.8718851240169632,0.010302159815063999
409,51,13.0,-0.014687742980979256,-0.4019047720215692,0.05574652472899146
410,51,14.0,0.14131505836841587,-0.3007928425749484,0.2112867309247473
411,51,15.0,0.07045670405681631,-0.3155198666693459,0.10208227106919356
412,51,16.0,-0.04833156766209543,-0.3015723793883837,0.06476136778248276
413,51,17.0,0.04295071554790817,0.12848544609350016,0.05048832150743408
414,51,18.0,0.06249804899467473,0.41471841801862064,-0.04810521508939248
415,51,19.0,-0.18618334166474296,0.2774797627477815,-0.2479999486943813
416,51,20.0,-0.09700512503067424,0.48508098310181214,-0.17198654090493642
417,51,21.0,0.37590779266289404,,0.1823659671013253
418,51,22.0,0.15797506571516123,,-0.40254382467722
419,51,23.0,0.5410535966857943,0.8838547984509855,0.44079949956989894
420,51,24.0,0.6551574503706737,,0.4336022504505937
421,54,0.0,0.9999999999999998,,1.0
422,54,1.0,0.9999999999999998,0.9999999999999999,1.0
423,54,3.0,-0.058371664348709315,,-0.0374614400078825
424,54,4.0,0.04422247013693993,0.9873133097791682,-0.12714798841131397
425,54,5.0,-0.13190481945849417,0.31652908678376324,-0.22715948561907032
426,54,6.0,-0.039848582505012366,0.2943684283753293,-0.0466326177959023
427,54,7.0,-0.12244005756586548,0.13942896606962205,-0.15045127714224185
428,54,8.0,-0.1746924131012618,-0.21980824817750197,-0.16325714099316038
429,54,9.0,-0.0797084452686138,-0.24112529671189148,-0.09899177796866464
430,54,10.0,-0.005858793147538747,-0.30302103568576344,0.0380777322133577
431,54,11.0,0.0239595671552758,-0.45868263805117243,0.14001536135137324
432,54,12.0,-0.16448115226235538,-0.8454324453993942,-0.00413536702804908
433,54,13.0,-0.012870215085305808,-0.3953772035855962,0.025614025410471697
434,54,14.0,0.1437321247799063,-0.304081599100687,0.19537216533576943
435,54,15.0,0.06231752111763172,-0.31412042314898053,0.12699220724949695
436,54,16.0,0.006690285855539577,-0.28961001535202013,0.09204587665182698
437,54,17.0,0.004038646060763429,0.13717093577449813,-0.04331648601296723
438,54,18.0,-0.0942733891936309,0.3974018741833672,-0.20245209427782632
439,54,19.0,-0.2724347287748264,0.27950214874260926,-0.33220455122763054
440,54,20.0,-0.028651731416837897,0.5146462698564412,-0.07590793072351454
441,54,21.0,0.4463711859802147,,0.2540581198487704
442,54,22.0,0.1652325025681954,,-0.27897280723297824
443,54,23.0,0.6552749022912474,0.8665158831918988,0.6032841737451307
444,54,24.0,0.712480368047419,,0.5134158000489731
445,57,1.0,1.0,,0.9999999999999999
446,57,3.0,-0.0976068736468111,,-0.0732717479878884
447,57,4.0,0.11953331330922243,0.9859742958509382,-0.07657607353220376
448,57,5.0,-0.10701667799462704,0.31795765466092957,-0.22217667236975985
449,57,6.0,-0.0022364476515860086,0.2958550803106159,-0.028013789438629182
450,57,7.0,-0.17017534199880902,0.08661002272659027,-0.1723887713260576
451,57,8.0,-0.18337686793551053,-0.2428976570001834,-0.14701544425388238
452,57,9.0,-0.09257910572446525,-0.22965290177985243,-0.11159683305232969
453,57,10.0,-0.07158923187805688,-0.2830091311692417,-0.04405044863054063
454,57,11.0,-0.026816865903339634,-0.43628658034232687,0.09429934020019998
455,57,12.0,-0.1634032917449947,-0.8622113223896589,0.029052629705618442
456,57,13.0,-0.0023122412130798463,-0.4202459199455436,0.03444350318522034
457,57,14.0,0.10748144935827371,-0.29037084807221364,0.170584911690112
458,57,15.0,0.07052160871666209,-0.298133044752257,0.1370879742666836
459,57,16.0,0.002764157553140287,-0.3012731728911353,0.1099111192274134
460,57,17.0,0.05139202972740925,0.11196145089779351,0.058129590431171725
461,57,18.0,0.001794565301283419,0.41085716082756574,-0.12675870566087447
462,57,19.0,-0.21278584130310632,0.27253225334646275,-0.27756478589164646
463,57,20.0,-0.1111417030283741,0.46110972787259846,-0.1631002021632434
464,57,21.0,0.45819318925248176,,0.2861607920366215
465,57,22.0,0.15939407842421346,,-0.4066476879960971
466,57,23.0,0.4852409749616895,0.9249578575079624,0.3320344477782814
467,57,24.0,0.6722796130372012,,0.3985246447965768
468,60,0.0,0.9999999999999998,0.9999999999999999,1.0
469,60,1.0,0.9999999999999998,1.0,
470,60,3.0,-0.02343090178526102,,0.04994296588566371
471,60,4.0,0.15406599699543877,0.9615552232024789,-0.06163644531655958
472,60,5.0,-0.07615741617030154,0.3165886419016018,-0.19815582353108938
473,60,6.0,-0.030347615644848332,0.28977632022246064,-0.04613674706439272
474,60,7.0,-0.13837561766656548,0.10897706170227082,-0.1776080993127866
475,60,8.0,-0.24188077048232073,-0.21757154731382736,-0.20201044864671175
476,60,9.0,-0.13890816639341647,-0.22975229957167603,-0.14202407690840627
477,60,10.0,-0.07252997521392965,-0.3097712091091471,-0.04916023757745024
478,60,11.0,-0.02774931022788079,-0.4425738357195008,0.08741969269878626
479,60,12.0,-0.1426706784523755,-0.7933840114290946,0.030241862474412875
480,60,13.0,0.00872142432007716,-0.42438407356521124,0.08410473402529389
481,60,14.0,0.1252847910132535,-0.30013246620638867,0.19087557104334943
482,60,15.0,0.055201049606248984,-0.2858405678001626,0.12269346731297184
483,60,16.0,0.01486471112334281,-0.2870986395854595,0.14388631897286971
484,60,17.0,0.047228549113240405,0.1309229697333701,0.05117104490000101
485,60,18.0,-0.03252704103917896,0.36949513208425905,-0.17686818802922485
486,60,19.0,-0.18627801076891676,0.26311898112666054,-0.24163781991489588
487,60,20.0,-0.03096829508348363,0.4535695206599049,-0.10048144326018098
488,60,21.0,0.3522607318736159,,0.16153701264728526
489,60,22.0,0.1652313655770328,,-0.30788672824250474
490,60,23.0,0.5352946524390105,0.9646230925145219,0.3003640718274796
491,60,24.0,0.4725544142594784,,0.08911356921954873
